Customer_ID,Age,Gender,Marital_Status,Dependents,Occupation,Income_Bracket,Credit_Score,Location,Current_Product,Browsed_Products,Recommended_Product,Life_Stage,Avg_Monthly_Spend,Savings_Rate,Existing_Loans,Digital_Engagement_Score,Transaction_Frequency,Last_Product_Viewed,Last_Login_Date,Channel_Used,Campaign_Response,Churn_Risk,Recommendation_Reason,Conversion_Probability,Recommended_By,Offer_Available
CUST04278,61,Female,Single,0,Other,Medium,509,Semi-Urban,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Mid-Career Professional,83502,0.42,None,6,Medium,Savings Account,2025-09-13,Branch,No,Low,Similar customers bought this,0.14,Content-Based,No
CUST04279,42,Female,Single,0,Retired,Low,694,Metro,Student Credit Card,"Travel Insurance, Mutual Funds",Entry-Level Credit Card,Young Professional,28907,0.15,None,1,Low,Fixed Deposit,2025-09-05,Mobile App,No,Low,Based on browsing history,0.3,Hybrid,Yes
CUST04280,23,Female,Widowed,0,IT,Low,811,Urban,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Early Career,178111,0.32,None,2,High,Savings Account,2025-09-21,Website,No,Low,Similar customers bought this,0.38,Content-Based,No
CUST04281,58,Female,Married,0,Other,Medium,728,Metro,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Young Professional,93475,0.06,Personal Loan,9,Low,Travel Insurance,2025-09-01,Website,Yes,Low,Matched to profile,0.49,Collaborative Filtering,No
CUST04282,27,Female,Single,3,Self-Employed,High,573,Rural,Premium Credit Card,"Travel Insurance, Mutual Funds",Personal Loan (Travel),Mid-Career Professional,56872,0.31,None,7,Medium,Fixed Deposit,2025-09-16,Mobile App,No,Low,Based on browsing history,0.3,Content-Based,Yes
CUST04283,39,Female,Single,1,Retired,High,513,Semi-Urban,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Mid-Career Professional,157984,0.47,Home Loan,2,High,Micro-loans,2025-09-14,Mobile App,No,Low,Similar customers bought this,0.53,Collaborative Filtering,No
CUST04284,51,Female,Widowed,3,Other,High,486,Semi-Urban,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Young Professional,158238,0.09,None,4,Medium,Fixed Deposit,2025-09-20,Branch,No,Low,Matched to profile,0.29,Content-Based,No
CUST04285,43,Female,Single,2,Government,Medium,769,Metro,Student Credit Card,"Savings Account, Bike Loan",Entry-Level Credit Card,Early Career,6176,0.1,Home Loan,6,Medium,Retirement Fund,2025-09-17,Mobile App,Yes,Low,Matched to profile,0.23,Hybrid,No
CUST04286,54,Male,Married,0,Other,Medium,561,Rural,Mortgage Loan,"Micro-loans, Budget Credit Card",Retirement Investment Plan,Pre-Retirement,131968,0.07,None,5,Medium,Travel Insurance,2025-09-26,Website,No,Low,Matched to profile,0.63,Collaborative Filtering,Yes
CUST04287,51,Other,Single,0,Self-Employed,Low,649,Metro,Mortgage Loan,"Gold Investment, Life Insurance",Retirement Investment Plan,Early Career,175967,0.31,Home Loan,1,Low,Travel Insurance,2025-09-05,Website,No,Low,Similar customers bought this,0.19,Hybrid,No
CUST04288,38,Female,Single,1,Retired,Medium,547,Urban,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Early Career,180905,0.21,Home Loan,7,Medium,Retirement Fund,2025-09-16,Branch,No,Low,Matched to profile,0.66,Content-Based,No
CUST04289,64,Male,Married,0,IT,Low,673,Metro,Mortgage Loan,"Gold Investment, Life Insurance",Retirement Investment Plan,Early Career,156195,0.09,Home Loan,1,High,Fixed Deposit,2025-09-21,Website,Yes,Low,Based on browsing history,0.18,Collaborative Filtering,No
CUST04290,53,Male,Single,0,IT,Medium,804,Rural,Premium Credit Card,"Savings Account, Bike Loan",Personal Loan (Travel),Mid-Career Professional,68845,0.16,Personal Loan,7,Low,Gold Investment,2025-09-01,Mobile App,No,Low,Based on browsing history,0.85,Hybrid,No
CUST04291,63,Female,Single,1,Other,Medium,585,Rural,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Pre-Retirement,97585,0.46,Personal Loan,3,Medium,Savings Account,2025-09-08,Branch,Yes,Low,Matched to profile,0.73,Content-Based,No
CUST04292,35,Male,Married,3,Government,Low,729,Urban,Premium Credit Card,"Travel Insurance, Mutual Funds",Personal Loan (Travel),Pre-Retirement,162046,0.2,None,4,Medium,Gold Investment,2025-09-11,Mobile App,No,High,Matched to profile,0.29,Content-Based,No
CUST04293,31,Female,Married,1,IT,Low,793,Rural,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Mid-Career Professional,81714,0.12,None,6,High,Savings Account,2025-09-02,Website,Yes,Low,Similar customers bought this,0.33,Content-Based,Yes
CUST04294,57,Male,Single,0,Government,Low,700,Metro,Premium Credit Card,"Travel Insurance, Mutual Funds",Personal Loan (Travel),Early Career,196888,0.22,None,8,Low,Fixed Deposit,2025-09-06,Website,No,Medium,Similar customers bought this,0.86,Collaborative Filtering,No
CUST04295,55,Female,Single,0,Other,Low,520,Rural,Premium Credit Card,"Micro-loans, Budget Credit Card",Personal Loan (Travel),Early Career,15910,0.2,None,8,Medium,Micro-loans,2025-09-01,Mobile App,No,Medium,Matched to profile,0.15,Hybrid,No
CUST04296,30,Male,Single,0,Retired,Low,758,Urban,Student Credit Card,"Gold Investment, Life Insurance",Entry-Level Credit Card,Early Career,138904,0.35,Home Loan,2,High,Micro-loans,2025-09-17,Website,No,Low,Matched to profile,0.79,Hybrid,No
CUST04297,63,Male,Single,1,Retired,Low,669,Semi-Urban,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Pre-Retirement,175257,0.16,None,2,Low,Fixed Deposit,2025-09-16,Website,No,Low,Matched to profile,0.45,Collaborative Filtering,No
CUST04298,49,Female,Single,0,IT,Low,790,Urban,Premium Credit Card,"Savings Account, Bike Loan",Personal Loan (Travel),Mid-Career Professional,161381,0.05,None,2,Low,Gold Investment,2025-09-11,Branch,No,Medium,Similar customers bought this,0.95,Hybrid,No
CUST04299,32,Male,Divorced,2,IT,Low,809,Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Early Career,167611,0.39,Car Loan,10,Medium,Gold Investment,2025-09-21,Branch,Yes,High,Similar customers bought this,0.43,Collaborative Filtering,No
CUST04300,35,Female,Single,1,IT,High,511,Metro,Mortgage Loan,"Savings Account, Bike Loan",Retirement Investment Plan,Young Professional,170832,0.28,None,7,Low,Fixed Deposit,2025-09-03,Branch,Yes,Medium,Based on browsing history,0.9,Hybrid,Yes
CUST04301,60,Male,Married,0,IT,Low,563,Semi-Urban,Premium Credit Card,"Savings Account, Bike Loan",Personal Loan (Travel),Early Career,180830,0.15,Home Loan,2,Low,Fixed Deposit,2025-09-12,Website,Yes,Medium,Based on browsing history,0.26,Content-Based,No
CUST04302,40,Female,Single,0,Other,Low,477,Urban,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Pre-Retirement,115655,0.24,None,1,Low,Gold Investment,2025-09-25,Mobile App,No,Low,Similar customers bought this,0.15,Hybrid,Yes
CUST04303,36,Male,Single,0,Government,Medium,444,Urban,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Early Career,66111,0.26,None,5,Low,Fixed Deposit,2025-09-26,Website,No,Medium,Similar customers bought this,0.47,Collaborative Filtering,No
CUST04304,49,Male,Single,0,Self-Employed,High,741,Urban,Premium Credit Card,"Micro-loans, Budget Credit Card",Personal Loan (Travel),Young Professional,32634,0.46,None,10,Medium,Savings Account,2025-09-27,Mobile App,Yes,Medium,Similar customers bought this,0.27,Content-Based,No
CUST04305,45,Female,Married,2,Other,Medium,769,Urban,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Young Professional,69557,0.06,None,10,Medium,Micro-loans,2025-09-02,Website,No,Low,Based on browsing history,0.75,Collaborative Filtering,Yes
CUST04306,29,Male,Single,0,IT,Low,838,Urban,Premium Credit Card,"Micro-loans, Budget Credit Card",Personal Loan (Travel),Early Career,90414,0.47,None,5,Medium,Retirement Fund,2025-09-07,Website,No,Low,Similar customers bought this,0.56,Hybrid,Yes
CUST04307,64,Female,Married,1,IT,Medium,357,Metro,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Pre-Retirement,89055,0.07,Home Loan,9,High,Micro-loans,2025-09-26,Mobile App,No,Low,Based on browsing history,0.67,Hybrid,No
CUST04308,30,Female,Divorced,1,IT,Medium,400,Semi-Urban,Premium Credit Card,"Savings Account, Bike Loan",Personal Loan (Travel),Pre-Retirement,97131,0.49,Personal Loan,9,Medium,Travel Insurance,2025-09-23,Mobile App,No,Medium,Matched to profile,0.51,Collaborative Filtering,No
CUST04309,54,Male,Single,1,Self-Employed,Medium,356,Semi-Urban,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Pre-Retirement,75561,0.28,Personal Loan,9,High,Gold Investment,2025-09-04,Mobile App,No,Medium,Based on browsing history,0.21,Collaborative Filtering,No
CUST04310,54,Male,Married,1,Government,Medium,645,Semi-Urban,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Mid-Career Professional,102547,0.25,None,3,Medium,Travel Insurance,2025-09-03,Branch,No,Medium,Based on browsing history,0.56,Hybrid,No
CUST04311,40,Male,Single,1,IT,High,584,Metro,Mortgage Loan,"Fixed Deposit, Home Loan",Retirement Investment Plan,Mid-Career Professional,90128,0.38,None,4,Medium,Travel Insurance,2025-09-26,Mobile App,Yes,Low,Similar customers bought this,0.29,Hybrid,No
CUST04312,24,Male,Single,1,Retired,High,579,Semi-Urban,Premium Credit Card,"Savings Account, Bike Loan",Personal Loan (Travel),Mid-Career Professional,198411,0.06,Personal Loan,8,Low,Travel Insurance,2025-09-05,Website,Yes,High,Matched to profile,0.68,Hybrid,No
CUST04313,31,Male,Single,1,IT,Medium,490,Semi-Urban,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Early Career,138383,0.42,None,7,Medium,Savings Account,2025-09-09,Mobile App,No,Low,Based on browsing history,0.23,Collaborative Filtering,No
CUST04314,61,Female,Married,2,Self-Employed,Medium,623,Semi-Urban,Mortgage Loan,"Fixed Deposit, Home Loan",Retirement Investment Plan,Mid-Career Professional,121352,0.46,None,1,High,Savings Account,2025-09-26,Mobile App,No,Low,Based on browsing history,0.94,Hybrid,No
CUST04315,63,Other,Single,4,Self-Employed,Medium,793,Semi-Urban,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Early Career,159315,0.08,Home Loan,4,High,Savings Account,2025-09-23,Mobile App,Yes,High,Based on browsing history,0.13,Collaborative Filtering,Yes
CUST04316,22,Male,Married,2,Self-Employed,High,761,Urban,Premium Credit Card,"Retirement Fund, Health Insurance",Personal Loan (Travel),Mid-Career Professional,34961,0.26,None,3,High,Gold Investment,2025-09-15,Mobile App,No,Low,Matched to profile,0.69,Collaborative Filtering,Yes
CUST04317,50,Male,Single,1,Self-Employed,Low,376,Rural,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Young Professional,165657,0.21,Home Loan,5,Medium,Micro-loans,2025-09-27,Branch,No,Low,Similar customers bought this,0.93,Hybrid,Yes
CUST04318,55,Female,Married,1,Other,High,706,Urban,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Young Professional,85196,0.38,Home Loan,10,Medium,Gold Investment,2025-09-22,Branch,Yes,Low,Similar customers bought this,0.88,Collaborative Filtering,No
CUST04319,34,Male,Married,0,IT,Low,428,Metro,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Mid-Career Professional,194367,0.39,None,3,High,Retirement Fund,2025-09-25,Mobile App,No,Low,Matched to profile,0.72,Collaborative Filtering,No
CUST04320,22,Female,Single,1,Retired,Medium,549,Urban,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Pre-Retirement,181469,0.32,None,4,Medium,Travel Insurance,2025-09-07,Website,No,Medium,Based on browsing history,0.68,Content-Based,No
CUST04321,55,Male,Married,0,Other,High,490,Semi-Urban,Student Credit Card,"Micro-loans, Budget Credit Card",Entry-Level Credit Card,Early Career,190246,0.42,Personal Loan,6,Medium,Gold Investment,2025-09-17,Website,No,High,Similar customers bought this,0.9,Collaborative Filtering,Yes
CUST04322,50,Female,Single,2,Government,Low,326,Urban,Student Credit Card,"Savings Account, Bike Loan",Entry-Level Credit Card,Young Professional,93341,0.35,Multiple,7,High,Gold Investment,2025-09-25,Website,No,Low,Similar customers bought this,0.58,Collaborative Filtering,No
CUST04323,34,Female,Single,0,Other,Medium,692,Semi-Urban,Basic Credit Card,"Micro-loans, Budget Credit Card",Personal Loan,Pre-Retirement,125751,0.27,None,9,Medium,Fixed Deposit,2025-09-12,Website,Yes,Low,Based on browsing history,0.29,Collaborative Filtering,No
CUST04324,50,Male,Married,0,IT,Low,326,Urban,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Mid-Career Professional,128209,0.3,Car Loan,7,Low,Fixed Deposit,2025-09-12,Mobile App,No,Low,Similar customers bought this,0.9,Collaborative Filtering,Yes
CUST04325,60,Female,Single,0,Other,Low,645,Urban,Student Credit Card,"Travel Insurance, Mutual Funds",Entry-Level Credit Card,Early Career,133254,0.19,Car Loan,2,High,Retirement Fund,2025-09-28,Mobile App,No,Low,Similar customers bought this,0.84,Hybrid,No
CUST04326,45,Female,Married,2,Self-Employed,Low,668,Urban,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Mid-Career Professional,149249,0.25,None,1,Medium,Gold Investment,2025-09-05,Website,No,Medium,Similar customers bought this,0.44,Collaborative Filtering,No
CUST04327,47,Female,Single,0,Other,Low,662,Urban,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Early Career,49994,0.47,Multiple,9,Low,Savings Account,2025-09-13,Mobile App,No,Low,Based on browsing history,0.86,Hybrid,No
CUST04328,38,Male,Single,1,Self-Employed,Low,345,Urban,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Early Career,40050,0.39,None,2,Medium,Travel Insurance,2025-09-05,Branch,No,Medium,Similar customers bought this,0.67,Hybrid,No
CUST04329,28,Male,Single,0,Other,High,731,Urban,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Pre-Retirement,111232,0.15,None,7,Low,Fixed Deposit,2025-09-23,Branch,No,Low,Similar customers bought this,0.55,Hybrid,No
CUST04330,34,Male,Married,1,Government,High,725,Rural,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Young Professional,183637,0.09,Personal Loan,4,Low,Retirement Fund,2025-09-22,Branch,Yes,Low,Similar customers bought this,0.46,Collaborative Filtering,Yes
CUST04331,26,Male,Single,1,IT,Low,536,Semi-Urban,Premium Credit Card,"Travel Insurance, Mutual Funds",Personal Loan (Travel),Young Professional,106613,0.08,None,4,Medium,Travel Insurance,2025-09-23,Mobile App,Yes,High,Based on browsing history,0.47,Hybrid,No
CUST04332,47,Male,Single,1,IT,Medium,502,Metro,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Young Professional,55877,0.43,Home Loan,4,Low,Gold Investment,2025-09-20,Mobile App,No,Low,Similar customers bought this,0.13,Content-Based,No
CUST04333,24,Female,Married,1,Other,Low,688,Urban,Student Credit Card,"Retirement Fund, Health Insurance",Entry-Level Credit Card,Early Career,40152,0.43,None,4,Medium,Savings Account,2025-09-09,Website,Yes,Low,Matched to profile,0.21,Content-Based,No
CUST04334,28,Male,Single,0,Self-Employed,Low,331,Urban,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Young Professional,27595,0.19,Car Loan,9,Low,Gold Investment,2025-09-10,Mobile App,No,High,Similar customers bought this,0.82,Content-Based,No
CUST04335,60,Male,Married,2,Government,Low,590,Metro,Premium Credit Card,"Fixed Deposit, Home Loan",Personal Loan (Travel),Young Professional,122257,0.06,Multiple,9,High,Retirement Fund,2025-09-12,Branch,No,Medium,Similar customers bought this,0.27,Collaborative Filtering,No
CUST04336,22,Male,Married,1,Self-Employed,High,517,Semi-Urban,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Young Professional,145650,0.24,Home Loan,10,High,Travel Insurance,2025-09-23,Mobile App,No,Low,Based on browsing history,0.44,Content-Based,No
CUST04337,38,Male,Married,0,IT,High,384,Metro,Student Credit Card,"Micro-loans, Budget Credit Card",Entry-Level Credit Card,Young Professional,70796,0.2,Personal Loan,5,Medium,Gold Investment,2025-09-06,Mobile App,No,Low,Similar customers bought this,0.17,Content-Based,No
CUST04338,64,Male,Married,0,Self-Employed,Low,517,Metro,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Early Career,169536,0.11,Personal Loan,6,High,Gold Investment,2025-09-15,Mobile App,No,Medium,Similar customers bought this,0.67,Collaborative Filtering,No
CUST04339,46,Female,Single,1,Government,Low,500,Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Young Professional,126972,0.14,Home Loan,6,Low,Travel Insurance,2025-09-05,Mobile App,No,Low,Similar customers bought this,0.16,Collaborative Filtering,No
CUST04340,24,Other,Single,1,Government,Low,347,Metro,Student Credit Card,"Savings Account, Bike Loan",Entry-Level Credit Card,Mid-Career Professional,145316,0.32,Car Loan,2,Medium,Travel Insurance,2025-09-18,Mobile App,No,Low,Similar customers bought this,0.8,Hybrid,Yes
CUST04341,36,Female,Single,1,Self-Employed,Medium,548,Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Mid-Career Professional,114381,0.37,Home Loan,9,Low,Travel Insurance,2025-09-23,Website,No,High,Matched to profile,0.17,Hybrid,No
CUST04342,50,Male,Single,0,Retired,Medium,800,Urban,Premium Credit Card,"Savings Account, Bike Loan",Personal Loan (Travel),Young Professional,64124,0.31,Home Loan,5,Low,Travel Insurance,2025-09-05,Mobile App,No,Medium,Similar customers bought this,0.35,Content-Based,No
CUST04343,64,Female,Single,0,Government,Low,399,Metro,Mortgage Loan,"Gold Investment, Life Insurance",Retirement Investment Plan,Mid-Career Professional,112664,0.13,None,2,Medium,Gold Investment,2025-09-19,Branch,Yes,Low,Based on browsing history,0.16,Hybrid,Yes
CUST04344,53,Male,Married,0,Government,High,627,Semi-Urban,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Pre-Retirement,157294,0.19,Home Loan,4,Medium,Fixed Deposit,2025-09-25,Branch,No,High,Matched to profile,0.87,Hybrid,No
CUST04345,47,Male,Married,3,Retired,Low,814,Metro,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Pre-Retirement,183108,0.37,None,8,High,Travel Insurance,2025-09-06,Branch,No,Low,Similar customers bought this,0.62,Collaborative Filtering,Yes
CUST04346,37,Male,Single,0,IT,High,431,Semi-Urban,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Young Professional,122342,0.09,None,8,Low,Retirement Fund,2025-09-15,Mobile App,No,High,Based on browsing history,0.7,Hybrid,No
CUST04347,46,Male,Single,3,Other,Medium,554,Semi-Urban,Student Credit Card,"Retirement Fund, Health Insurance",Entry-Level Credit Card,Mid-Career Professional,163432,0.36,Personal Loan,2,Medium,Savings Account,2025-09-09,Mobile App,No,Medium,Matched to profile,0.65,Collaborative Filtering,No
CUST04348,49,Female,Single,0,Other,Medium,388,Semi-Urban,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Early Career,182696,0.43,None,3,Low,Micro-loans,2025-09-28,Mobile App,No,Low,Similar customers bought this,0.24,Collaborative Filtering,Yes
CUST04349,30,Female,Single,1,Other,High,476,Rural,Premium Credit Card,"Micro-loans, Budget Credit Card",Personal Loan (Travel),Young Professional,30296,0.41,None,1,Low,Fixed Deposit,2025-09-07,Website,Yes,High,Matched to profile,0.73,Hybrid,Yes
CUST04350,22,Female,Married,0,Other,High,390,Semi-Urban,Student Credit Card,"Travel Insurance, Mutual Funds",Entry-Level Credit Card,Young Professional,48063,0.31,None,5,High,Gold Investment,2025-09-25,Branch,No,Medium,Matched to profile,0.22,Content-Based,No
CUST04351,50,Female,Married,1,IT,Low,322,Semi-Urban,Basic Credit Card,"Micro-loans, Budget Credit Card",Personal Loan,Early Career,114948,0.45,None,10,Medium,Fixed Deposit,2025-09-07,Branch,Yes,Low,Similar customers bought this,0.25,Content-Based,No
CUST04352,43,Male,Single,0,Retired,Low,325,Semi-Urban,Student Credit Card,"Travel Insurance, Mutual Funds",Entry-Level Credit Card,Early Career,43654,0.08,Home Loan,5,Low,Micro-loans,2025-09-14,Mobile App,No,Low,Matched to profile,0.46,Collaborative Filtering,No
CUST04353,37,Male,Married,0,Government,High,414,Urban,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Mid-Career Professional,79237,0.29,Home Loan,4,High,Fixed Deposit,2025-09-17,Mobile App,No,Low,Based on browsing history,0.74,Content-Based,No
CUST04354,62,Female,Single,1,IT,Low,708,Semi-Urban,Basic Credit Card,"Micro-loans, Budget Credit Card",Personal Loan,Mid-Career Professional,176311,0.4,None,9,Medium,Retirement Fund,2025-09-16,Website,No,Low,Based on browsing history,0.72,Hybrid,Yes
CUST04355,62,Male,Married,1,Other,Low,812,Rural,Premium Credit Card,"Retirement Fund, Health Insurance",Personal Loan (Travel),Young Professional,59691,0.26,None,3,Low,Retirement Fund,2025-09-23,Website,No,Medium,Matched to profile,0.85,Hybrid,No
CUST04356,28,Male,Single,3,Self-Employed,Medium,463,Semi-Urban,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Early Career,21570,0.49,None,8,Low,Gold Investment,2025-09-04,Branch,No,Low,Based on browsing history,0.12,Collaborative Filtering,Yes
CUST04357,35,Male,Single,0,Other,High,650,Urban,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Early Career,83724,0.06,None,10,Medium,Fixed Deposit,2025-09-28,Mobile App,No,Medium,Similar customers bought this,0.34,Hybrid,Yes
CUST04358,50,Female,Married,1,IT,High,670,Semi-Urban,Premium Credit Card,"Retirement Fund, Health Insurance",Personal Loan (Travel),Early Career,53100,0.2,Car Loan,4,High,Travel Insurance,2025-09-08,Website,No,High,Similar customers bought this,0.16,Hybrid,No
CUST04359,40,Female,Widowed,2,IT,High,577,Metro,Premium Credit Card,"Savings Account, Bike Loan",Personal Loan (Travel),Pre-Retirement,151049,0.45,None,10,Medium,Travel Insurance,2025-09-19,Mobile App,No,Low,Matched to profile,0.1,Hybrid,No
CUST04360,40,Male,Married,0,Government,Medium,688,Urban,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Mid-Career Professional,199766,0.13,None,7,Low,Savings Account,2025-09-02,Branch,No,Low,Based on browsing history,0.25,Content-Based,Yes
CUST04361,23,Female,Single,1,Self-Employed,Low,792,Urban,Student Credit Card,"Fixed Deposit, Home Loan",Entry-Level Credit Card,Pre-Retirement,85588,0.26,None,3,Low,Micro-loans,2025-09-07,Website,No,Low,Matched to profile,0.18,Hybrid,Yes
CUST04362,62,Female,Single,1,Other,Medium,416,Urban,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Mid-Career Professional,55465,0.38,None,6,Low,Micro-loans,2025-09-22,Mobile App,No,Low,Similar customers bought this,0.48,Hybrid,No
CUST04363,36,Female,Single,0,Self-Employed,High,667,Semi-Urban,Student Credit Card,"Fixed Deposit, Home Loan",Entry-Level Credit Card,Early Career,192818,0.27,None,1,Medium,Gold Investment,2025-09-20,Branch,No,Low,Similar customers bought this,0.5,Content-Based,No
CUST04364,24,Female,Married,0,Retired,Low,770,Metro,Premium Credit Card,"Gold Investment, Life Insurance",Personal Loan (Travel),Early Career,57387,0.22,None,7,Low,Micro-loans,2025-09-19,Branch,No,Low,Based on browsing history,0.16,Collaborative Filtering,Yes
CUST04365,32,Female,Single,3,Retired,Low,616,Rural,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Early Career,141229,0.06,Car Loan,3,Medium,Travel Insurance,2025-09-24,Branch,Yes,Low,Matched to profile,0.21,Hybrid,No
CUST04366,51,Male,Married,1,Government,Low,641,Metro,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Early Career,184702,0.41,Car Loan,4,Low,Savings Account,2025-09-24,Mobile App,No,High,Matched to profile,0.21,Collaborative Filtering,Yes
CUST04367,61,Female,Married,2,Self-Employed,Medium,612,Semi-Urban,Premium Credit Card,"Gold Investment, Life Insurance",Personal Loan (Travel),Mid-Career Professional,125031,0.37,Home Loan,4,Medium,Gold Investment,2025-09-24,Mobile App,No,Medium,Similar customers bought this,0.46,Hybrid,No
CUST04368,39,Female,Married,2,IT,High,448,Urban,Student Credit Card,"Micro-loans, Budget Credit Card",Entry-Level Credit Card,Early Career,29715,0.46,None,6,Low,Savings Account,2025-09-23,Website,No,Low,Matched to profile,0.6,Content-Based,Yes
CUST04369,23,Male,Married,2,Other,Medium,622,Metro,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Young Professional,158490,0.46,None,9,Low,Retirement Fund,2025-09-21,Branch,No,Low,Matched to profile,0.36,Collaborative Filtering,No
CUST04370,53,Female,Married,0,IT,High,352,Urban,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Mid-Career Professional,147738,0.43,None,5,High,Travel Insurance,2025-09-13,Website,No,Low,Similar customers bought this,0.12,Collaborative Filtering,No
CUST04371,29,Male,Single,2,Retired,Low,630,Urban,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Pre-Retirement,12114,0.21,None,9,Medium,Fixed Deposit,2025-09-05,Website,No,Low,Based on browsing history,0.34,Collaborative Filtering,No
CUST04372,43,Female,Married,1,Self-Employed,High,498,Semi-Urban,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Early Career,146184,0.24,Home Loan,6,Medium,Savings Account,2025-09-18,Website,No,High,Matched to profile,0.74,Collaborative Filtering,No
CUST04373,27,Male,Married,0,Government,High,502,Semi-Urban,Premium Credit Card,"Retirement Fund, Health Insurance",Personal Loan (Travel),Mid-Career Professional,167992,0.47,None,1,Medium,Fixed Deposit,2025-09-09,Branch,Yes,Medium,Matched to profile,0.66,Hybrid,Yes
CUST04374,33,Female,Married,3,Self-Employed,Low,492,Semi-Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Young Professional,36930,0.12,Multiple,6,Low,Retirement Fund,2025-09-06,Branch,No,Low,Matched to profile,0.37,Collaborative Filtering,Yes
CUST04375,61,Male,Single,2,Retired,High,578,Metro,Premium Credit Card,"Micro-loans, Budget Credit Card",Personal Loan (Travel),Early Career,113873,0.06,Home Loan,7,Medium,Fixed Deposit,2025-09-07,Website,No,Low,Similar customers bought this,0.8,Content-Based,Yes
CUST04376,57,Male,Married,1,IT,Low,624,Semi-Urban,Mortgage Loan,"Savings Account, Bike Loan",Retirement Investment Plan,Young Professional,53781,0.34,Home Loan,4,High,Savings Account,2025-09-21,Mobile App,No,Low,Based on browsing history,0.39,Collaborative Filtering,Yes
CUST04377,36,Male,Widowed,0,Self-Employed,High,611,Urban,Mortgage Loan,"Retirement Fund, Health Insurance",Retirement Investment Plan,Young Professional,98093,0.2,Home Loan,10,High,Travel Insurance,2025-09-07,Mobile App,No,Medium,Similar customers bought this,0.48,Content-Based,Yes
CUST04378,49,Male,Married,0,Self-Employed,High,368,Metro,Savings Account,"Fixed Deposit, Home Loan",Basic Credit Card,Mid-Career Professional,15255,0.14,None,1,Medium,Travel Insurance,2025-09-12,Mobile App,Yes,Medium,Based on browsing history,0.39,Hybrid,No
CUST04379,39,Other,Single,1,Other,High,809,Metro,Premium Credit Card,"Retirement Fund, Health Insurance",Personal Loan (Travel),Early Career,46477,0.24,None,2,High,Savings Account,2025-09-18,Mobile App,No,Low,Matched to profile,0.58,Hybrid,Yes
CUST04380,23,Male,Married,0,Government,Medium,369,Urban,Mortgage Loan,"Retirement Fund, Health Insurance",Retirement Investment Plan,Mid-Career Professional,128108,0.16,None,7,Low,Micro-loans,2025-09-26,Mobile App,No,Low,Similar customers bought this,0.32,Content-Based,No
